Date,Open,High,Low,Close,Adj Close,Volume
2019-12-23,81.370003,82.459999,80.809998,82.169998,82.169998,753500
2019-12-24,82.500000,82.879997,81.500000,82.309998,82.309998,298200
2019-12-26,82.389999,82.879997,81.629997,82.830002,82.830002,380600
2019-12-27,83.120003,83.559998,82.760002,83.360001,83.360001,479800
2019-12-30,83.220001,83.599998,82.019997,83.360001,83.360001,408500
2019-12-31,82.879997,83.349998,82.129997,82.410004,82.410004,605900
2020-01-02,83.580002,85.050003,82.940002,85.000000,85.000000,605200
2020-01-03,83.150002,84.849998,83.000000,83.660004,83.660004,888700
2020-01-06,82.500000,83.279999,81.349998,82.750000,82.750000,492000
2020-01-07,82.809998,83.739998,82.260002,83.529999,83.529999,448800
2020-01-08,83.739998,85.070000,83.309998,84.290001,84.290001,477700
2020-01-09,85.440002,86.650002,84.809998,85.339996,85.339996,542800
2020-01-10,85.099998,85.510002,83.580002,84.660004,84.660004,600800
2020-01-13,85.370003,86.070000,85.010002,85.879997,85.879997,467700
2020-01-14,85.550003,85.690002,83.970001,84.910004,84.910004,399400
2020-01-15,84.919998,84.989998,83.309998,83.440002,83.440002,623000
2020-01-16,84.139999,84.680000,83.610001,84.459999,84.459999,467400
2020-01-17,85.190002,85.190002,83.949997,84.110001,84.110001,508300
2020-01-21,84.000000,84.099998,82.580002,82.750000,82.750000,1081400
2020-01-22,83.779999,84.830002,82.629997,83.190002,83.190002,981100
2020-01-23,83.050003,86.459999,82.879997,86.040001,86.040001,955500
2020-01-24,84.709999,85.599998,82.550003,83.190002,83.190002,539600
2020-01-27,80.800003,81.389999,79.220001,80.690002,80.690002,552300
2020-01-28,81.870003,83.529999,80.690002,83.320000,83.320000,677100
2020-01-29,86.019997,86.019997,80.800003,81.610001,81.610001,1161000
2020-01-30,87.680000,91.629997,82.519997,83.699997,83.699997,2556800
2020-01-31,82.720001,83.300003,76.559998,76.809998,76.809998,1710000
2020-02-03,76.839996,77.830002,74.669998,77.190002,77.190002,1190900
2020-02-04,79.080002,80.120003,78.199997,79.550003,79.550003,955500
2020-02-05,80.660004,81.080002,79.059998,79.720001,79.720001,491100
2020-02-06,79.849998,79.930000,77.550003,78.489998,78.489998,472000
2020-02-07,77.209999,78.760002,76.800003,78.150002,78.150002,832600
2020-02-10,77.239998,78.410004,76.070000,78.370003,78.370003,866200
2020-02-11,79.010002,81.040001,79.010002,80.180000,80.180000,784200
2020-02-12,81.080002,81.839996,80.360001,81.739998,81.739998,553500
2020-02-13,81.000000,81.699997,79.980003,80.699997,80.699997,650900
2020-02-14,81.940002,81.949997,80.129997,81.589996,81.589996,778000
2020-02-18,80.290001,80.400002,77.800003,78.989998,78.989998,921800
2020-02-19,79.820000,81.559998,79.739998,80.730003,80.730003,364800
2020-02-20,80.290001,80.489998,77.680000,78.769997,78.769997,523800
2020-02-21,78.510002,78.510002,77.110001,77.220001,77.220001,627800
2020-02-24,73.070000,76.070000,72.059998,74.349998,74.349998,875000
2020-02-25,75.110001,75.330002,72.580002,72.610001,72.610001,906100
2020-02-26,72.879997,73.529999,69.760002,70.610001,70.610001,720600
2020-02-27,68.019997,69.410004,66.500000,66.919998,66.919998,969000
2020-02-28,64.059998,69.050003,63.290001,68.639999,68.639999,1180500
2020-03-02,69.389999,71.309998,67.070000,71.150002,71.150002,1109800
2020-03-03,71.650002,72.500000,68.019997,68.650002,68.650002,634700
2020-03-04,70.519997,71.870003,69.180000,71.739998,71.739998,725000
2020-03-05,69.419998,71.519997,69.419998,70.750000,70.750000,707100
2020-03-06,68.500000,70.180000,67.169998,68.610001,68.610001,676300
2020-03-09,63.619999,66.989998,62.459999,62.720001,62.720001,861200
2020-03-10,64.910004,67.349998,63.480000,67.199997,67.199997,757400
2020-03-11,64.940002,65.320000,62.009998,62.759998,62.759998,976000
2020-03-12,58.639999,60.549999,53.110001,53.389999,53.389999,1111900
2020-03-13,56.740002,61.980000,54.430000,61.900002,61.900002,1151000
2020-03-16,56.110001,58.889999,51.259998,51.270000,51.270000,975500
2020-03-17,52.000000,56.389999,50.549999,56.169998,56.169998,1169900
2020-03-18,51.259998,54.939999,47.040001,50.549999,50.549999,1157400
2020-03-19,50.560001,60.930000,50.279999,58.660000,58.660000,1224300
2020-03-20,61.750000,63.689999,55.380001,55.900002,55.900002,1635600
2020-03-23,56.740002,56.990002,52.400002,54.630001,54.630001,891400
2020-03-24,58.230000,60.790001,57.049999,60.759998,60.759998,1077600
2020-03-25,60.959999,63.840000,58.240002,60.080002,60.080002,904800
2020-03-26,61.040001,65.989998,59.700001,65.629997,65.629997,1096800
2020-03-27,62.700001,64.820000,61.709999,61.919998,61.919998,1009400
2020-03-30,63.110001,65.139999,62.000000,64.040001,64.040001,862800
2020-03-31,67.500000,68.699997,64.660004,65.629997,65.629997,1213800
2020-04-01,62.889999,64.290001,59.900002,60.500000,60.500000,797600
2020-04-02,59.759998,62.070000,59.150002,61.980000,61.980000,697800
2020-04-03,61.139999,62.900002,59.270000,59.750000,59.750000,546900
2020-04-06,62.610001,66.870003,62.459999,66.370003,66.370003,823000
2020-04-07,68.300003,69.459999,64.250000,64.699997,64.699997,746700
2020-04-08,66.290001,67.790001,64.070000,66.989998,66.989998,629800
2020-04-09,67.730003,69.019997,63.599998,64.580002,64.580002,624600
2020-04-13,64.260002,65.949997,63.560001,65.629997,65.629997,527800
2020-04-14,67.970001,70.180000,67.669998,69.209999,69.209999,859900
2020-04-15,67.540001,69.059998,66.629997,67.730003,67.730003,793600
2020-04-16,68.570000,69.550003,66.900002,69.440002,69.440002,584600
2020-04-17,70.800003,72.000000,69.129997,70.279999,70.279999,651400
2020-04-20,68.669998,70.449997,68.410004,68.980003,68.980003,474800
2020-04-21,68.260002,68.290001,65.660004,66.160004,66.160004,507300
2020-04-22,68.339996,68.980003,66.830002,68.629997,68.629997,591900
2020-04-23,68.690002,69.889999,67.959999,68.459999,68.459999,383800
2020-04-24,68.459999,71.720001,67.559998,71.239998,71.239998,601300
2020-04-27,71.599998,73.180000,71.330002,72.709999,72.709999,431600
2020-04-28,74.000000,75.760002,73.599998,73.620003,73.620003,621100
2020-04-29,75.040001,78.459999,75.040001,78.279999,78.279999,629500
2020-04-30,77.589996,77.589996,75.099998,75.599998,75.599998,1006000
2020-05-01,74.000000,74.949997,70.360001,70.830002,70.830002,729300
2020-05-04,68.739998,72.279999,68.110001,72.070000,72.070000,714900
2020-05-05,73.949997,75.910004,71.900002,72.739998,72.739998,940600
2020-05-06,73.209999,73.470001,71.220001,72.330002,72.330002,566600
2020-05-07,72.230003,73.000000,70.889999,71.269997,71.269997,553500
2020-05-08,72.879997,76.339996,71.820000,76.300003,76.300003,872200
2020-05-11,74.080002,75.480003,73.099998,73.379997,73.379997,775300
2020-05-12,73.889999,73.989998,68.839996,69.059998,69.059998,774400
2020-05-13,69.150002,71.370003,66.169998,67.519997,67.519997,895200
2020-05-14,66.639999,67.029999,64.089996,66.570000,66.570000,626000
2020-05-15,64.470001,65.930000,63.480000,65.580002,65.580002,590500
